Date,Transaction_Type,Category,Amount_NGN,Description,Month,Week,Signed_Amount,Running_Balance_NGN,Cash_Alert
2024-08-27,Expense,Supplier Payment,717094.36,Business expense paid,August,35,-717094.36,21835427.409999993,SAFE
2024-08-28,Income,Bulk Order Payment,121043.19,Customer payment received,August,35,121043.19,21956470.599999994,SAFE
2024-08-28,Income,Advance Payment,426966.49,Customer payment received,August,35,426966.49,22383437.089999992,SAFE
2024-08-28,Expense,Utilities,791501.79,Business expense paid,August,35,-791501.79,21591935.299999993,SAFE
2024-08-28,Expense,Marketing,116645.75,Business expense paid,August,35,-116645.75,21475289.549999993,SAFE
2024-08-29,Expense,Staff Salaries,406855.53,Business expense paid,August,35,-406855.53,21068434.019999992,SAFE
2024-08-29,Expense,Supplier Payment,643995.11,Business expense paid,August,35,-643995.11,20424438.909999993,SAFE
2024-08-29,Income,Bulk Order Payment,67089.24,Customer payment received,August,35,67089.24,20491528.14999999,SAFE
2024-08-29,Income,Advance Payment,53304.27,Customer payment received,August,35,53304.27,20544832.41999999,SAFE
2024-08-30,Income,Bulk Order Payment,244563.02,Customer payment received,August,35,244563.02,20789395.43999999,SAFE
2024-08-30,Expense,Miscellaneous,484799.84,Business expense paid,August,35,-484799.84,20304595.59999999,SAFE
2024-08-30,Expense,Marketing,44023.92,Business expense paid,August,35,-44023.92,20260571.67999999,SAFE
2024-08-31,Income,Loan Received,474669.71,Customer payment received,August,35,474669.71,20735241.38999999,SAFE
2024-08-31,Expense,Logistics / Delivery,448733.01,Business expense paid,August,35,-448733.01,20286508.379999988,SAFE
2024-08-31,Expense,Staff Salaries,366972.42,Business expense paid,August,35,-366972.42,19919535.959999986,SAFE
2024-09-01,Expense,Rent,327956.55,Business expense paid,September,35,-327956.55,19591579.409999985,SAFE
2024-09-01,Income,Advance Payment,285013.61,Customer payment received,September,35,285013.61,19876593.019999985,SAFE
2024-09-01,Expense,Rent,203706.1,Business expense paid,September,35,-203706.1,19672886.919999983,SAFE
2024-09-02,Expense,Logistics / Delivery,231247.72,Business expense paid,September,36,-231247.72,19441639.199999984,SAFE
2024-09-02,Expense,Rent,321478.42,Business expense paid,September,36,-321478.42,19120160.779999983,SAFE
2024-09-02,Income,Product Sales,447881.21,Customer payment received,September,36,447881.21,19568041.989999983,SAFE
2024-09-03,Income,Loan Received,512057.01,Customer payment received,September,36,512057.01,20080098.999999985,SAFE
2024-09-03,Income,Product Sales,694971.89,Customer payment received,September,36,694971.89,20775070.889999986,SAFE
2024-09-03,Expense,Staff Salaries,87206.31,Business expense paid,September,36,-87206.31,20687864.579999987,SAFE
2024-09-04,Income,Advance Payment,597506.86,Customer payment received,September,36,597506.86,21285371.439999986,SAFE
2024-09-04,Income,Advance Payment,772436.53,Customer payment received,September,36,772436.53,22057807.969999988,SAFE
2024-09-04,Income,Bulk Order Payment,643307.5,Customer payment received,September,36,643307.5,22701115.469999988,SAFE
2024-09-04,Expense,Logistics / Delivery,329417.87,Business expense paid,September,36,-329417.87,22371697.599999987,SAFE
2024-09-04,Expense,Utilities,285630.38,Business expense paid,September,36,-285630.38,22086067.219999988,SAFE
2024-09-04,Expense,Supplier Payment,393905.43,Business expense paid,September,36,-393905.43,21692161.789999988,SAFE
2024-09-05,Income,Bulk Order Payment,438311.85,Customer payment received,September,36,438311.85,22130473.63999999,SAFE
2024-09-05,Expense,Logistics / Delivery,396224.77,Business expense paid,September,36,-396224.77,21734248.86999999,SAFE
2024-09-05,Income,Bulk Order Payment,706870.39,Customer payment received,September,36,706870.39,22441119.25999999,SAFE
2024-09-05,Income,Advance Payment,610882.73,Customer payment received,September,36,610882.73,23052001.98999999,SAFE
2024-09-06,Income,Bulk Order Payment,339414.18,Customer payment received,September,36,339414.18,23391416.16999999,SAFE
2024-09-06,Income,Product Sales,424686.91,Customer payment received,September,36,424686.91,23816103.07999999,SAFE
2024-09-06,Expense,Marketing,493703.62,Business expense paid,September,36,-493703.62,23322399.45999999,SAFE
2024-09-07,Expense,Staff Salaries,386108.45,Business expense paid,September,36,-386108.45,22936291.00999999,SAFE
2024-09-07,Income,Loan Received,340128.69,Customer payment received,September,36,340128.69,23276419.69999999,SAFE
2024-09-07,Expense,Rent,282250.99,Business expense paid,September,36,-282250.99,22994168.709999993,SAFE
2024-09-07,Expense,Staff Salaries,28010.91,Business expense paid,September,36,-28010.91,22966157.799999993,SAFE
2024-09-08,Income,Product Sales,246638.96,Customer payment received,September,36,246638.96,23212796.759999994,SAFE
2024-09-08,Expense,Loan Repayment,475366.4,Business expense paid,September,36,-475366.4,22737430.359999996,SAFE
2024-09-09,Income,Loan Received,367681.43,Customer payment received,September,37,367681.43,23105111.789999995,SAFE
2024-09-09,Expense,Rent,487670.42,Business expense paid,September,37,-487670.42,22617441.369999994,SAFE
2024-09-09,Expense,Logistics / Delivery,265426.26,Business expense paid,September,37,-265426.26,22352015.109999992,SAFE
2024-09-09,Income,Loan Received,264865.85,Customer payment received,September,37,264865.85,22616880.959999993,SAFE
2024-09-09,Income,Bulk Order Payment,111820.86,Customer payment received,September,37,111820.86,22728701.819999993,SAFE
2024-09-09,Expense,Staff Salaries,60126.6,Business expense paid,September,37,-60126.6,22668575.21999999,SAFE
2024-09-10,Income,Product Sales,295062.72,Customer payment received,September,37,295062.72,22963637.93999999,SAFE
2024-09-10,Income,Loan Received,282627.12,Customer payment received,September,37,282627.12,23246265.05999999,SAFE
2024-09-10,Income,Bulk Order Payment,597468.78,Customer payment received,September,37,597468.78,23843733.839999992,SAFE
2024-09-10,Expense,Loan Repayment,137350.28,Business expense paid,September,37,-137350.28,23706383.55999999,SAFE
2024-09-11,Income,Product Sales,390028.88,Customer payment received,September,37,390028.88,24096412.43999999,SAFE
2024-09-11,Expense,Rent,339718.2,Business expense paid,September,37,-339718.2,23756694.23999999,SAFE
2024-09-11,Expense,Rent,77332.64,Business expense paid,September,37,-77332.64,23679361.59999999,SAFE
2024-09-11,Expense,Rent,356719.81,Business expense paid,September,37,-356719.81,23322641.78999999,SAFE
2024-09-12,Expense,Loan Repayment,180805.29,Business expense paid,September,37,-180805.29,23141836.499999993,SAFE
2024-09-12,Expense,Supplier Payment,390286.54,Business expense paid,September,37,-390286.54,22751549.959999993,SAFE
2024-09-12,Income,Advance Payment,764762.15,Customer payment received,September,37,764762.15,23516312.109999992,SAFE
2024-09-12,Income,Bulk Order Payment,175222.22,Customer payment received,September,37,175222.22,23691534.32999999,SAFE
2024-09-12,Expense,Staff Salaries,371809.2,Business expense paid,September,37,-371809.2,23319725.12999999,SAFE
2024-09-13,Expense,Staff Salaries,391197.9,Business expense paid,September,37,-391197.9,22928527.229999993,SAFE
2024-09-13,Income,Advance Payment,442890.66,Customer payment received,September,37,442890.66,23371417.889999993,SAFE
2024-09-13,Income,Product Sales,584242.44,Customer payment received,September,37,584242.44,23955660.329999994,SAFE
2024-09-13,Expense,Marketing,238494.93,Business expense paid,September,37,-238494.93,23717165.399999995,SAFE
2024-09-13,Expense,Rent,46610.77,Business expense paid,September,37,-46610.77,23670554.629999995,SAFE
2024-09-13,Expense,Utilities,196490.13,Business expense paid,September,37,-196490.13,23474064.499999996,SAFE
2024-09-14,Expense,Supplier Payment,432170.72,Business expense paid,September,37,-432170.72,23041893.779999997,SAFE
2024-09-14,Income,Product Sales,605584.97,Customer payment received,September,37,605584.97,23647478.749999996,SAFE
2024-09-15,Income,Advance Payment,84486.15,Customer payment received,September,37,84486.15,23731964.899999995,SAFE
2024-09-15,Expense,Rent,461708.74,Business expense paid,September,37,-461708.74,23270256.159999996,SAFE
2024-09-15,Expense,Supplier Payment,466956.84,Business expense paid,September,37,-466956.84,22803299.319999997,SAFE
2024-09-15,Expense,Loan Repayment,285375.1,Business expense paid,September,37,-285375.1,22517924.219999995,SAFE
2024-09-15,Expense,Logistics / Delivery,127767.35,Business expense paid,September,37,-127767.35,22390156.869999994,SAFE
2024-09-16,Expense,Supplier Payment,106085.29,Business expense paid,September,38,-106085.29,22284071.579999994,SAFE
2024-09-16,Expense,Supplier Payment,77312.45,Business expense paid,September,38,-77312.45,22206759.129999995,SAFE
2024-09-16,Expense,Staff Salaries,477958.12,Business expense paid,September,38,-477958.12,21728801.009999994,SAFE
2024-09-16,Income,Advance Payment,736891.07,Customer payment received,September,38,736891.07,22465692.079999994,SAFE
2024-09-16,Income,Product Sales,253443.47,Customer payment received,September,38,253443.47,22719135.549999993,SAFE
2024-09-17,Income,Advance Payment,699524.17,Customer payment received,September,38,699524.17,23418659.719999995,SAFE
2024-09-17,Income,Loan Received,295475.69,Customer payment received,September,38,295475.69,23714135.409999996,SAFE
2024-09-17,Expense,Utilities,197081.29,Business expense paid,September,38,-197081.29,23517054.119999997,SAFE
2024-09-18,Income,Bulk Order Payment,638380.41,Customer payment received,September,38,638380.41,24155434.529999997,SAFE
2024-09-18,Income,Loan Received,397945.02,Customer payment received,September,38,397945.02,24553379.549999997,SAFE
2024-09-18,Income,Bulk Order Payment,798340.34,Customer payment received,September,38,798340.34,25351719.889999997,SAFE
2024-09-18,Expense,Loan Repayment,92271.86,Business expense paid,September,38,-92271.86,25259448.029999997,SAFE
2024-09-18,Expense,Marketing,31476.92,Business expense paid,September,38,-31476.92,25227971.109999996,SAFE
2024-09-19,Expense,Supplier Payment,221511.6,Business expense paid,September,38,-221511.6,25006459.509999994,SAFE
2024-09-19,Expense,Logistics / Delivery,69895.53,Business expense paid,September,38,-69895.53,24936563.979999993,SAFE
2024-09-19,Expense,Rent,486828.43,Business expense paid,September,38,-486828.43,24449735.549999993,SAFE
2024-09-19,Income,Product Sales,763242.7,Customer payment received,September,38,763242.7,25212978.249999993,SAFE
2024-09-19,Income,Product Sales,679680.51,Customer payment received,September,38,679680.51,25892658.759999994,SAFE
2024-09-19,Income,Loan Received,619196.86,Customer payment received,September,38,619196.86,26511855.619999994,SAFE
2024-09-20,Income,Product Sales,259868.95,Customer payment received,September,38,259868.95,26771724.569999993,SAFE
2024-09-20,Income,Loan Received,740955.8,Customer payment received,September,38,740955.8,27512680.369999994,SAFE
2024-09-20,Income,Advance Payment,575635.18,Customer payment received,September,38,575635.18,28088315.549999993,SAFE
2024-09-20,Expense,Staff Salaries,487786.3,Business expense paid,September,38,-487786.3,27600529.249999993,SAFE
2024-09-20,Expense,Rent,298769.9,Business expense paid,September,38,-298769.9,27301759.349999994,SAFE
2024-09-20,Expense,Loan Repayment,325863.53,Business expense paid,September,38,-325863.53,26975895.819999993,SAFE
2024-09-20,Expense,Supplier Payment,55918.63,Business expense paid,September,38,-55918.63,26919977.189999994,SAFE
2024-09-21,Expense,Utilities,172667.71,Business expense paid,September,38,-172667.71,26747309.479999993,SAFE
2024-09-21,Expense,Marketing,356348.29,Business expense paid,September,38,-356348.29,26390961.189999994,SAFE
2024-09-21,Expense,Loan Repayment,464500.14,Business expense paid,September,38,-464500.14,25926461.049999993,SAFE
2024-09-21,Income,Bulk Order Payment,546832.95,Customer payment received,September,38,546832.95,26473293.999999993,SAFE
2024-09-21,Income,Advance Payment,227578.8,Customer payment received,September,38,227578.8,26700872.799999993,SAFE
2024-09-22,Income,Bulk Order Payment,106015.58,Customer payment received,September,38,106015.58,26806888.37999999,SAFE
2024-09-22,Expense,Staff Salaries,394369.75,Business expense paid,September,38,-394369.75,26412518.62999999,SAFE
2024-09-22,Expense,Rent,94597.06,Business expense paid,September,38,-94597.06,26317921.569999993,SAFE
2024-09-23,Income,Loan Received,399541.33,Customer payment received,September,39,399541.33,26717462.89999999,SAFE
2024-09-23,Income,Advance Payment,140552.55,Customer payment received,September,39,140552.55,26858015.44999999,SAFE
2024-09-23,Expense,Miscellaneous,236920.2,Business expense paid,September,39,-236920.2,26621095.249999993,SAFE
2024-09-23,Expense,Staff Salaries,147203.8,Business expense paid,September,39,-147203.8,26473891.44999999,SAFE
2024-09-24,Income,Advance Payment,168211.53,Customer payment received,September,39,168211.53,26642102.979999993,SAFE
2024-09-24,Expense,Marketing,123209.98,Business expense paid,September,39,-123209.98,26518892.999999993,SAFE
2024-09-25,Expense,Rent,744557.43,Business expense paid,September,39,-744557.43,25774335.569999993,SAFE
2024-09-25,Expense,Utilities,621086.44,Business expense paid,September,39,-621086.44,25153249.12999999,SAFE
2024-09-25,Income,Bulk Order Payment,118409.68,Customer payment received,September,39,118409.68,25271658.80999999,SAFE
2024-09-25,Expense,Supplier Payment,378355.22,Business expense paid,September,39,-378355.22,24893303.589999992,SAFE
2024-09-26,Income,Loan Received,764072.46,Customer payment received,September,39,764072.46,25657376.049999993,SAFE
2024-09-26,Expense,Staff Salaries,117842.64,Business expense paid,September,39,-117842.64,25539533.409999993,SAFE
2024-09-26,Expense,Rent,730566.79,Business expense paid,September,39,-730566.79,24808966.619999994,SAFE
2024-09-27,Income,Bulk Order Payment,58967.69,Customer payment received,September,39,58967.69,24867934.309999995,SAFE
2024-09-27,Expense,Loan Repayment,207186.94,Business expense paid,September,39,-207186.94,24660747.369999994,SAFE
2024-09-27,Expense,Staff Salaries,357615.14,Business expense paid,September,39,-357615.14,24303132.229999993,SAFE
2024-09-28,Expense,Miscellaneous,141863.9,Business expense paid,September,39,-141863.9,24161268.329999994,SAFE
2024-09-28,Income,Loan Received,198312.75,Customer payment received,September,39,198312.75,24359581.079999994,SAFE
2024-09-28,Expense,Marketing,115469.54,Business expense paid,September,39,-115469.54,24244111.539999995,SAFE
2024-09-28,Income,Product Sales,489589.06,Customer payment received,September,39,489589.06,24733700.599999994,SAFE
2024-09-28,Income,Product Sales,66350.14,Customer payment received,September,39,66350.14,24800050.739999995,SAFE
2024-09-29,Income,Loan Received,175991.91,Customer payment received,September,39,175991.91,24976042.649999995,SAFE
2024-09-29,Expense,Loan Repayment,464653.2,Business expense paid,September,39,-464653.2,24511389.449999996,SAFE
2024-09-29,Expense,Rent,626295.96,Business expense paid,September,39,-626295.96,23885093.489999995,SAFE
2024-09-29,Expense,Rent,341806.97,Business expense paid,September,39,-341806.97,23543286.519999996,SAFE
2024-09-29,Expense,Miscellaneous,273584.25,Business expense paid,September,39,-273584.25,23269702.269999996,SAFE
2024-09-30,Expense,Utilities,88685.92,Business expense paid,September,40,-88685.92,23181016.349999994,SAFE
2024-09-30,Income,Bulk Order Payment,75987.08,Customer payment received,September,40,75987.08,23257003.429999992,SAFE
2024-09-30,Expense,Miscellaneous,467042.35,Business expense paid,September,40,-467042.35,22789961.07999999,SAFE
2024-09-30,Expense,Loan Repayment,366925.2,Business expense paid,September,40,-366925.2,22423035.87999999,SAFE
2024-10-01,Income,Bulk Order Payment,531989.39,Customer payment received,October,40,531989.39,22955025.269999992,SAFE
2024-10-01,Expense,Marketing,494913.74,Business expense paid,October,40,-494913.74,22460111.529999994,SAFE
2024-10-02,Expense,Utilities,34065.66,Business expense paid,October,40,-34065.66,22426045.869999994,SAFE
2024-10-02,Expense,Miscellaneous,48123.79,Business expense paid,October,40,-48123.79,22377922.079999994,SAFE
2024-10-02,Expense,Supplier Payment,149809.13,Business expense paid,October,40,-149809.13,22228112.949999996,SAFE
2024-10-02,Income,Loan Received,458388.35,Customer payment received,October,40,458388.35,22686501.299999997,SAFE
2024-10-02,Income,Advance Payment,308025.59,Customer payment received,October,40,308025.59,22994526.889999997,SAFE
2024-10-02,Expense,Logistics / Delivery,173061.23,Business expense paid,October,40,-173061.23,22821465.659999996,SAFE
2024-10-03,Income,Bulk Order Payment,318074.67,Customer payment received,October,40,318074.67,23139540.33,SAFE
2024-10-03,Income,Product Sales,780484.9,Customer payment received,October,40,780484.9,23920025.229999997,SAFE
2024-10-03,Income,Bulk Order Payment,235892.79,Customer payment received,October,40,235892.79,24155918.019999996,SAFE
2024-10-03,Expense,Supplier Payment,276170.99,Business expense paid,October,40,-276170.99,23879747.029999997,SAFE
2024-10-03,Expense,Logistics / Delivery,386743.87,Business expense paid,October,40,-386743.87,23493003.159999996,SAFE
2024-10-03,Expense,Loan Repayment,296332.21,Business expense paid,October,40,-296332.21,23196670.949999996,SAFE
2024-10-04,Income,Bulk Order Payment,751404.52,Customer payment received,October,40,751404.52,23948075.469999995,SAFE
2024-10-04,Income,Advance Payment,182075.28,Customer payment received,October,40,182075.28,24130150.749999996,SAFE
2024-10-04,Expense,Supplier Payment,458710.4,Business expense paid,October,40,-458710.4,23671440.349999998,SAFE
2024-10-04,Expense,Marketing,357657.38,Business expense paid,October,40,-357657.38,23313782.97,SAFE
2024-10-04,Expense,Rent,474828.19,Business expense paid,October,40,-474828.19,22838954.779999997,SAFE
2024-10-05,Expense,Logistics / Delivery,131659.21,Business expense paid,October,40,-131659.21,22707295.569999997,SAFE
2024-10-05,Income,Product Sales,417827.32,Customer payment received,October,40,417827.32,23125122.889999997,SAFE
2024-10-05,Income,Loan Received,761276.38,Customer payment received,October,40,761276.38,23886399.269999996,SAFE
2024-10-05,Income,Bulk Order Payment,456593.45,Customer payment received,October,40,456593.45,24342992.719999995,SAFE
2024-10-06,Income,Product Sales,444836.39,Customer payment received,October,40,444836.39,24787829.109999996,SAFE
2024-10-06,Expense,Logistics / Delivery,460590.17,Business expense paid,October,40,-460590.17,24327238.939999994,SAFE
2024-10-06,Expense,Marketing,407093.8,Business expense paid,October,40,-407093.8,23920145.139999993,SAFE
2024-10-06,Expense,Marketing,364130.06,Business expense paid,October,40,-364130.06,23556015.079999994,SAFE
2024-10-07,Income,Bulk Order Payment,66434.67,Customer payment received,October,41,66434.67,23622449.749999996,SAFE
2024-10-07,Expense,Marketing,426310.83,Business expense paid,October,41,-426310.83,23196138.919999998,SAFE
2024-10-08,Income,Loan Received,330193.09,Customer payment received,October,41,330193.09,23526332.009999998,SAFE
2024-10-08,Expense,Marketing,181549.31,Business expense paid,October,41,-181549.31,23344782.7,SAFE
2024-10-09,Expense,Utilities,201624.37,Business expense paid,October,41,-201624.37,23143158.33,SAFE
2024-10-09,Expense,Rent,127153.86,Business expense paid,October,41,-127153.86,23016004.47,SAFE
2024-10-09,Income,Loan Received,781895.5,Customer payment received,October,41,781895.5,23797899.97,SAFE
2024-10-09,Expense,Rent,331606.53,Business expense paid,October,41,-331606.53,23466293.439999998,SAFE
2024-10-09,Expense,Marketing,359447.8,Business expense paid,October,41,-359447.8,23106845.639999997,SAFE
2024-10-10,Income,Product Sales,183281.22,Customer payment received,October,41,183281.22,23290126.859999996,SAFE
2024-10-10,Expense,Supplier Payment,428363.34,Business expense paid,October,41,-428363.34,22861763.519999996,SAFE
2024-10-10,Expense,Marketing,107399.24,Business expense paid,October,41,-107399.24,22754364.279999997,SAFE
2024-10-10,Expense,Logistics / Delivery,462098.34,Business expense paid,October,41,-462098.34,22292265.939999998,SAFE
2024-10-10,Expense,Staff Salaries,327030.45,Business expense paid,October,41,-327030.45,21965235.49,SAFE
2024-10-11,Income,Product Sales,155482.53,Customer payment received,October,41,155482.53,22120718.02,SAFE
2024-10-11,Income,Advance Payment,228496.94,Customer payment received,October,41,228496.94,22349214.96,SAFE
2024-10-11,Expense,Staff Salaries,325369.65,Business expense paid,October,41,-325369.65,22023845.310000002,SAFE
2024-10-11,Expense,Marketing,414397.67,Business expense paid,October,41,-414397.67,21609447.64,SAFE
2024-10-12,Expense,Loan Repayment,205249.81,Business expense paid,October,41,-205249.81,21404197.830000002,SAFE
2024-10-12,Expense,Supplier Payment,365798.52,Business expense paid,October,41,-365798.52,21038399.310000002,SAFE
2024-10-12,Income,Bulk Order Payment,58546.72,Customer payment received,October,41,58546.72,21096946.03,SAFE
2024-10-12,Income,Product Sales,237155.65,Customer payment received,October,41,237155.65,21334101.68,SAFE
2024-10-12,Expense,Staff Salaries,143195.81,Business expense paid,October,41,-143195.81,21190905.87,SAFE
2024-10-13,Income,Loan Received,713414.0,Customer payment received,October,41,713414.0,21904319.87,SAFE
2024-10-13,Expense,Loan Repayment,188590.96,Business expense paid,October,41,-188590.96,21715728.91,SAFE
2024-10-13,Expense,Miscellaneous,68685.71,Business expense paid,October,41,-68685.71,21647043.2,SAFE
2024-10-13,Expense,Logistics / Delivery,398590.4,Business expense paid,October,41,-398590.4,21248452.8,SAFE
2024-10-13,Expense,Staff Salaries,98075.13,Business expense paid,October,41,-98075.13,21150377.67,SAFE
2024-10-14,Expense,Staff Salaries,97234.16,Business expense paid,October,42,-97234.16,21053143.51,SAFE
2024-10-14,Expense,Loan Repayment,184067.94,Business expense paid,October,42,-184067.94,20869075.57,SAFE
2024-10-14,Income,Advance Payment,271181.46,Customer payment received,October,42,271181.46,21140257.03,SAFE
2024-10-14,Expense,Staff Salaries,476797.82,Business expense paid,October,42,-476797.82,20663459.21,SAFE
2024-10-15,Income,Product Sales,756375.61,Customer payment received,October,42,756375.61,21419834.82,SAFE
2024-10-15,Income,Loan Received,303462.94,Customer payment received,October,42,303462.94,21723297.76,SAFE
2024-10-15,Income,Loan Received,578378.48,Customer payment received,October,42,578378.48,22301676.240000002,SAFE
2024-10-15,Expense,Loan Repayment,311512.46,Business expense paid,October,42,-311512.46,21990163.78,SAFE
2024-10-15,Expense,Staff Salaries,95409.81,Business expense paid,October,42,-95409.81,21894753.970000003,SAFE
2024-10-16,Expense,Miscellaneous,43825.01,Business expense paid,October,42,-43825.01,21850928.96,SAFE
2024-10-16,Expense,Staff Salaries,162752.31,Business expense paid,October,42,-162752.31,21688176.650000002,SAFE
2024-10-16,Expense,Marketing,93723.17,Business expense paid,October,42,-93723.17,21594453.48,SAFE
2024-10-16,Income,Bulk Order Payment,204162.86,Customer payment received,October,42,204162.86,21798616.34,SAFE
2024-10-16,Income,Advance Payment,356959.9,Customer payment received,October,42,356959.9,22155576.24,SAFE
2024-10-17,Income,Advance Payment,370704.47,Customer payment received,October,42,370704.47,22526280.709999997,SAFE
2024-10-17,Expense,Supplier Payment,115843.9,Business expense paid,October,42,-115843.9,22410436.81,SAFE
2024-10-17,Expense,Utilities,119337.43,Business expense paid,October,42,-119337.43,22291099.38,SAFE
2024-10-17,Expense,Miscellaneous,488987.69,Business expense paid,October,42,-488987.69,21802111.689999998,SAFE
2024-10-17,Expense,Utilities,425009.16,Business expense paid,October,42,-425009.16,21377102.529999997,SAFE
2024-10-18,Expense,Miscellaneous,197312.8,Business expense paid,October,42,-197312.8,21179789.729999997,SAFE
2024-10-18,Income,Advance Payment,403208.34,Customer payment received,October,42,403208.34,21582998.069999997,SAFE
2024-10-18,Income,Loan Received,118352.66,Customer payment received,October,42,118352.66,21701350.729999997,SAFE
2024-10-18,Expense,Loan Repayment,198089.85,Business expense paid,October,42,-198089.85,21503260.879999995,SAFE
2024-10-19,Expense,Staff Salaries,381072.87,Business expense paid,October,42,-381072.87,21122188.009999994,SAFE
2024-10-19,Expense,Rent,290838.36,Business expense paid,October,42,-290838.36,20831349.649999995,SAFE
2024-10-19,Income,Loan Received,247471.98,Customer payment received,October,42,247471.98,21078821.629999995,SAFE
2024-10-19,Expense,Utilities,128596.29,Business expense paid,October,42,-128596.29,20950225.339999996,SAFE
2024-10-20,Income,Loan Received,551105.88,Customer payment received,October,42,551105.88,21501331.219999995,SAFE
2024-10-20,Expense,Loan Repayment,285728.91,Business expense paid,October,42,-285728.91,21215602.309999995,SAFE
2024-10-20,Expense,Loan Repayment,412834.5,Business expense paid,October,42,-412834.5,20802767.809999995,SAFE
2024-10-21,Expense,Rent,102981.91,Business expense paid,October,43,-102981.91,20699785.899999995,SAFE
2024-10-21,Expense,Miscellaneous,77735.3,Business expense paid,October,43,-77735.3,20622050.599999994,SAFE
2024-10-21,Expense,Supplier Payment,453333.06,Business expense paid,October,43,-453333.06,20168717.539999995,SAFE
2024-10-21,Expense,Rent,261008.71,Business expense paid,October,43,-261008.71,19907708.829999994,SAFE
2024-10-21,Income,Bulk Order Payment,479535.72,Customer payment received,October,43,479535.72,20387244.549999993,SAFE
2024-10-21,Income,Loan Received,565300.95,Customer payment received,October,43,565300.95,20952545.499999993,SAFE
2024-10-21,Income,Product Sales,407196.71,Customer payment received,October,43,407196.71,21359742.209999993,SAFE
2024-10-22,Income,Bulk Order Payment,656345.54,Customer payment received,October,43,656345.54,22016087.749999993,SAFE
2024-10-22,Expense,Loan Repayment,223219.95,Business expense paid,October,43,-223219.95,21792867.799999993,SAFE
2024-10-23,Expense,Utilities,284986.01,Business expense paid,October,43,-284986.01,21507881.78999999,SAFE
2024-10-23,Income,Bulk Order Payment,797951.92,Customer payment received,October,43,797951.92,22305833.709999993,SAFE
2024-10-23,Expense,Staff Salaries,173479.75,Business expense paid,October,43,-173479.75,22132353.959999993,SAFE
2024-10-23,Expense,Loan Repayment,61773.17,Business expense paid,October,43,-61773.17,22070580.78999999,SAFE
2024-10-24,Income,Bulk Order Payment,134389.13,Customer payment received,October,43,134389.13,22204969.91999999,SAFE
2024-10-24,Expense,Staff Salaries,291965.08,Business expense paid,October,43,-291965.08,21913004.839999992,SAFE
2024-10-24,Income,Product Sales,393617.89,Customer payment received,October,43,393617.89,22306622.729999993,SAFE
2024-10-24,Income,Loan Received,639912.98,Customer payment received,October,43,639912.98,22946535.709999993,SAFE
2024-10-24,Expense,Staff Salaries,463965.52,Business expense paid,October,43,-463965.52,22482570.189999994,SAFE
2024-10-25,Expense,Loan Repayment,384169.5,Business expense paid,October,43,-384169.5,22098400.689999994,SAFE
2024-10-25,Expense,Marketing,69508.11,Business expense paid,October,43,-69508.11,22028892.579999994,SAFE
2024-10-25,Expense,Utilities,68370.34,Business expense paid,October,43,-68370.34,21960522.239999995,SAFE
2024-10-25,Income,Advance Payment,700606.45,Customer payment received,October,43,700606.45,22661128.689999994,SAFE
2024-10-25,Income,Advance Payment,708420.17,Customer payment received,October,43,708420.17,23369548.859999996,SAFE
2024-10-25,Expense,Miscellaneous,601736.55,Business expense paid,October,43,-601736.55,22767812.309999995,SAFE
2024-10-26,Income,Loan Received,228184.47,Customer payment received,October,43,228184.47,22995996.779999994,SAFE
2024-10-26,Income,Advance Payment,740626.24,Customer payment received,October,43,740626.24,23736623.019999992,SAFE
2024-10-26,Income,Advance Payment,65174.67,Customer payment received,October,43,65174.67,23801797.689999994,SAFE
2024-10-26,Expense,Miscellaneous,278219.51,Business expense paid,October,43,-278219.51,23523578.179999992,SAFE
2024-10-26,Expense,Staff Salaries,777514.85,Business expense paid,October,43,-777514.85,22746063.32999999,SAFE
2024-10-26,Expense,Logistics / Delivery,876237.1,Business expense paid,October,43,-876237.1,21869826.22999999,SAFE
2024-10-27,Income,Loan Received,275360.34,Customer payment received,October,43,275360.34,22145186.56999999,SAFE
2024-10-27,Expense,Loan Repayment,268778.86,Business expense paid,October,43,-268778.86,21876407.70999999,SAFE
2024-10-27,Expense,Staff Salaries,558701.97,Business expense paid,October,43,-558701.97,21317705.73999999,SAFE
2024-10-27,Expense,Logistics / Delivery,198376.44,Business expense paid,October,43,-198376.44,21119329.29999999,SAFE
2024-10-28,Expense,Loan Repayment,304810.35,Business expense paid,October,44,-304810.35,20814518.949999988,SAFE
2024-10-28,Income,Advance Payment,605708.6,Customer payment received,October,44,605708.6,21420227.54999999,SAFE
2024-10-28,Income,Bulk Order Payment,665763.04,Customer payment received,October,44,665763.04,22085990.58999999,SAFE
2024-10-29,Income,Product Sales,635387.32,Customer payment received,October,44,635387.32,22721377.90999999,SAFE
2024-10-29,Expense,Logistics / Delivery,202547.62,Business expense paid,October,44,-202547.62,22518830.289999988,SAFE
2024-10-29,Expense,Logistics / Delivery,759147.85,Business expense paid,October,44,-759147.85,21759682.439999986,SAFE
2024-10-30,Income,Advance Payment,392336.5,Customer payment received,October,44,392336.5,22152018.939999986,SAFE
2024-10-30,Expense,Miscellaneous,272716.56,Business expense paid,October,44,-272716.56,21879302.379999988,SAFE
2024-10-30,Expense,Staff Salaries,472429.19,Business expense paid,October,44,-472429.19,21406873.189999986,SAFE
